千匹皮	千匹皮（千）【村人陣営】\nあなたは不思議な力が宿った千匹皮を持つ美しい姫です。\n千匹皮持って王から逃げた先は人狼騒ぎの村でした。\n人狼の恐怖に怯えるこの村であなたは千匹皮の力を使うか悩むことになるでしょう。\nもし千匹皮を身につけると獣に化け、襲撃されても死なないようになりますが、占い/霊能で人狼と表示され、加えて人間として数えられなくなってしまいます。\n#更にその状態になると生存していないと勝利出来なくなってしまいます。\nそして一度身につけるとそのままです。\nあなたは千匹皮の着て獣に化け、身を守ることもできますが、逆に怪しまれるかもしれません。\nあなたが手に持った千匹皮は、村に波乱を巻き起こすでしょう。\nセットメッセージ\nID:P4i6U98d は千匹皮を身につけます。\nID:P4i6U98d は千匹皮を身につけません。\n能力発動メッセージ\nID:P4i6U98d は千匹皮を身につけて獣に化けました。\n
看板娘	看板娘（看）（仮称）【村人陣営】\nあなたは村で評判の看板娘。\nギスギスとした村の中に於いてもあなたの笑顔はきっと村人達に癒しを与えてくれる存在。\nしかしそんなあなたに人狼の魔の手が襲いかかって来ます。\nあなたが襲撃によって無残な犠牲者となったとき、村人達は強い怒りを抱き、その日の処刑を二度行うでしょう。\nきっとその日は一度の議論では終わらず二度の議論を行う長い長い一日となるはずです。\n能力発動メッセージ\n村の看板娘である ID:Ev5Lys2H は惨劇の犠牲者になってしまいました。\n村人達は深い悲しみと激しい怒りに身を任せ処刑場へ赴きます。\n
覚者	覚者（仏）【村人陣営】\nあなたは真理を体得した覚者です。\nあなたは2日目以降毎日死者を1人調べ、その者の霊能結果を知ることができます。\n通常の霊能/巫女と違い占いのような形式となりますが、あくまで霊能判定なので邪魔、呪殺、逆呪殺などはありません。\nそして御仏の加護があるあなたの覚りは、慈悲のように翌朝には村中に知らされることでしょう。\nしかし知らされるのは霊能結果のみ。誰が、誰を、調べたのかは示してくれません。\nあなたは村の中心となって村人達を悟らせる存在になるでしょう。しかし真に証明される時はあなたがいなくなってからになるかもしれません。\nセットメッセージ\nID:f4XCPaST は 人狼猫 アイナス を調べます。\nID:f4XCPaST は真理査対象選択を取り消します。\nID:f4XCPaST は何もしません。\n能力発動メッセージ\nID:f4XCPaST は、人狼猫 アイナス を調べました。\n管理者 あどみん は 人狼 だったようです。\n全体公開メッセージ\n慈悲なる御仏の導きは、村人 と指し示されました。\n
神子	神子（御）【村人陣営】\nあなたは神に仕える神聖なる神子です。\nあなたは占い師と同じように毎日誰か一人を占うことが出来ます。もちろん呪殺も可能です。\nそして神に祝福されているあなたの占いは、天啓のように朝には村中に知らされることでしょう。\nしかし全員に知らされるのは占い結果のみ。誰が、誰を、占ったかは示してくれません。\nあなたは村の中心となって村人達を導く存在になるでしょう。しかし真に証明される時はあなたがいなくなってからになるかもしれません。\nセットメッセージ\nID:Yp3bGuNW は 管理者 あどみん を占います。\nID:Yp3bGuNW は占い対象選択を取り消します。\n能力発動メッセージ\nID:Yp3bGuNW は、管理者 あどみん を占いました。\n管理者 あどみん は 人間のようです。\nID:Yp3bGuNW は、携帯戦士 バラぽい を占いました。(ランダム)\n携帯戦士 バラぽい は 人狼のようです。\n邪魔狂人に邪魔された場合\nID:Yp3bGuNW は、公式アカウント Twister を占いました。\nしかし何かの力に邪魔されました。\nID:Yp3bGuNW は、公式アカウント Twister を占いました。(ランダム)\nしかし何かの力に邪魔されました。\n全体公開メッセージ\n神聖なる神子の占いは、村人 と指し示されました。\n
楽士	楽士（楽）【村人陣営】\nあなたは腕の覚えがある旅の楽士です。\nあなたは狩人と同じように毎日誰か一人を護衛することが出来ます。\nそしてあなたはその際にただ護衛するだけではなく本分である演奏を行うでしょう。護衛相手にはしっかり護衛されたことが伝わって一時の安らぎを与えるはずです。\nしかし護衛先が信頼できる者とは限りません。念には念を、名は隠します。\nまた罠には注意して下さい。あなたの不注意は罠の発動に繋がります。\nあなたの行動は護衛先の安心と存在の証明にもなります。しかしあなたの選択次第では悪意ある者にも知れ渡ることに注意して下さい。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を護衛できません。\nセットメッセージ\nID:Tj8AFJSn は 管理者 あどみん を護衛します。\nID:Tj8AFJSn は護衛対象選択を取り消します。\n能力発動メッセージ\nID:Tj8AFJSn は、管理者 あどみん を護衛しています。\nID:Tj8AFJSn は、管理者 あどみん を護衛しています。(ランダム)\n護衛先表示メッセージ\n何処からか演奏を聴こえます。どうやら 管理者 あどみん は護衛されているようです。\n
英雄	英雄（英）【村人陣営】\nあなたは村人達を救う名高い英雄です。\nあなたは狩人と同じように毎日誰か一人を護衛することが出来ます。\nそして名高い英雄の行動は村人達の注目を集め、朝には誰が護衛されたか村中に知れ渡ることになります。\nただし罠には注意して下さい。あなたの不注意は罠の発動に繋がります。\nあなたの行動は村人達への安心と証明にもなりますが人狼達にも知れ渡ることに注意して下さい。あなたの不在が知られた時、一転して村の窮地になるでしょう。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を護衛できません。\nセットメッセージ\nID:yZ2uedQJ は 管理者 あどみん を護衛します。\nID:yZ2uedQJ は護衛対象選択を取り消します。\n能力発動メッセージ\nID:yZ2uedQJ は、管理者 あどみん を護衛しています。\nID:yZ2uedQJ は、管理者 あどみん を護衛しています。(ランダム)\n全体公開メッセージ\n管理者 あどみん は英雄によって護衛されています。\n
夜廻	夜廻（廻）【村人陣営】\nあなたは毎夜村の見回りを行っている夜廻です。\nあなたは毎日一人あやしいと思った者を警戒します。もし警戒した者が人狼か襲撃が行える者であった場合、その日あなたが襲撃の犠牲者になることはないはずです。\nただし罠には注意して下さい。あなたの不注意は罠の発動に繋がります。\nあなたはあやしげな者を警戒することこそ職務となります。あなたの働きによって自分自身の身の安全だけではなく人狼の正体も明らかになるかも知れません。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を警戒できません。\nセットメッセージ\nID:Dn9LXktz は 人狼猫 アイナス を警戒します。\nID:Dn9LXktz は警戒対象選択を取り消します。\n能力発動メッセージ\nID:Dn9LXktz は 人狼猫 アイナス を警戒しています。\nID:Dn9LXktz は 人狼猫 アイナス を警戒しています。(ランダム)\n
銃士	銃士（銃）【村人陣営】\nあなたは勇敢なる近衛兵である銃士です。\nあなたは狩人と同じように毎日誰かを一人を護衛することが出来ます。\n銃の扱いにも長けているあなたが襲撃受けて命を落としたとき、その時護衛していた者を狙い、自らと共に墓に連れて行くことになるでしょう。\nあなたの最後の行為は例え他の者に護衛されていても防ぐことができません。また襲撃以外で死亡した場合は行われません。\nそれは魔なる者に対抗する手段でもあると同時に利用される危険性がある行為です。自らが護衛していた者を道連れにするという判断、行為が正しいのか誤っているのかは結末によって明らかになるでしょう。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を護衛できません。\nセットメッセージ\nID:y8BivWCP は 管理者 あどみん を護衛します。\nID:y8BivWCP は護衛対象選択を取り消します。\n能力発動メッセージ\nID:y8BivWCP は、管理者 あどみん を護衛しています。\nID:y8BivWCP は、管理者 あどみん を護衛しています。(ランダム)\nID:y8BivWCP は襲撃に乗じて 管理者 あどみん を狙いました。\n
山伏	山伏（伏）【村人陣営】\nあなたは山で霊的な修行を行っている山伏です。\nあなたは狩人と同じように毎日誰か一人を護衛することが出来ます。\nそしてあなたは一度護衛した者が死亡した時にその者の霊能結果が判明するでしょう。（占い結果ではなく霊能結果）\nまた直接死者を護衛して霊能結果を調べることもできます。もちろん死者を選んだ場合は生者を護衛することはできません。護衛できるのは一人のみです。\nあなたは時として狩人のように村人を守り、時として霊能者のように死者を調べ、状況に応じて駆け巡ることになるでしょう。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を護衛できません。\nセットメッセージ\nID:Mk2Xf3Vm は 管理者 あどみん を護衛します。\nID:Mk2Xf3Vm は護衛対象選択を取り消します。\n能力発動メッセージ\nID:Mk2Xf3Vm は、管理者 あどみん を護衛しています。\nID:Mk2Xf3Vm は、管理者 あどみん を護衛しています。(ランダム)\n能力発動メッセージ\nID:Mk2Xf3Vm の霊力によって調べたところ、(・×・) ﾑﾘﾀﾞﾅ は 人狼 だったようです。\n
番人	番人（番）【村人陣営】\nあなたは村の最後の守り手である番人です。\nあなたは自分の意思で誰がを護衛することは出来ませんが、直前の投票で得票数が2票以上あった者を全て護衛します。\n投票結果次第によっては複数同時に護衛可能です。但し何票入れられようと自分自身を護衛することはありません。\nあなたの存在は、人狼達の襲撃において最後の番人になるかもしれません。\n※【連続護衛制限】オプションがONの時は連続して同じ対象を護衛できません。\n能力発動メッセージ\nID:nA3TWhDL は、管理者 あどみん を護衛しています。\n
先生	先生（先）【村人陣営】\nあなたは生徒を導く存在である先生です。\nあなたは一度だけ一人の生徒を選んで指導を行えます。生徒に発言権はありませんが共鳴会話を見られるようになります。\nあなた自身は常に共鳴会話を発言できますので、常に生徒を導くことができます。\nそしてもし死んでしまったとしても、あなたの想いは途切れません\n死んだ身でもあなたは共鳴会話を使って生徒に様々なことを伝えることができます。\n生きていても、死んでいても、あなたは生徒達にとって導く存在で有り続けるでしょう。\n※この役職が編成に含まれると強制的に墓下公開オフになります。\nセットメッセージ\nID:W8ibVyms は 中国産 nananana を導きます。\nID:W8ibVyms は指導対象選択を取り消します。\nID:W8ibVyms は何もしません。\n能力発動メッセージ\nID:W8ibVyms は 中国産 nananana を導きます。\nID:W8ibVyms は 中国産 nananana を導きます。(ランダム)\n
幽霊	幽霊（幽）【村人陣営】\nあなたは既に死した身の幽霊です。\n浮遊霊であるあなたは村が始まった時点で死んでいます。もし何らかの役職の効果によっては蘇ることも可能ですが、たとえ蘇っても残念ながら人数には数えません。\n既に死んだ身であるあなたですが村人達の議論に混じって発言も、投票も行えます。（但し投票のコミットには含まれません）\n心優しい幽霊であるあなたはきっと村人達を導いてくれるでしょう。\n※この役職が編成に含まれると強制的に墓下公開オフになります。\n
通訳	通訳（訳）【村人陣営】\nあなたは人と人とを繋ぎ合わせる通訳です。\nあなたは一度だけ二人を選びます。選ばれた二人はお互い共鳴会話で発言できるようになり、より良いコミュニケーションを取れるようになるでしょう。\n二人の通訳であるあなたはその共鳴会話の内容を知ることが出来ます。ただし初日の選択で自分を選ばない限り共鳴での発言はできません。\nあなたの通訳によって新たな真実が判明するかも知れません。\nセットメッセージ\nID:vA8Ma7Cf は ID軍 総統閣下 と 愛の伝道師 Shun を通訳します。\nID:vA8Ma7Cf は通訳対象選択選択を取り消します。\n能力発動メッセージ\nID:vA8Ma7Cf は ID軍 総統閣下 と 愛の伝道師 Shun との間で通訳をしています。\nID:vA8Ma7Cf は ID軍 総統閣下 と 愛の伝道師 Shun との間で通訳をしています。(ランダム)\n
市民	市民（市）【村人陣営】\nあなたは善良なる市民です。\nあなたは何の変哲もない人間ですが、村人勝利時に生存していないと勝利になりません。\nあなたのエゴによって、人間同士の不要な確執を生むかも知れません。\n※サブ役職で【陣営変化】していた場合は影響ありません。\n
旗手	旗手（旗）【村人陣営】\nあなたは誰よりも先頭に立ち、味方を先導する旗手です。\n旗持ちであるあなたは目立ち、狙われる存在です。\nあなたは夜になると旗を持って先導するかを選べます。もし先導することを選んだ場合、その日の襲撃は誰よりも目立つことになるあなたが優先されて襲撃されることになるでしょう。\n先導した場合は自ら危険な場所にいくあなたに護衛は届きません。その日あなたへの護衛は無効となります。\nあなたが先頭に立ち村人達の身代わりとなることで、きっと村の勝利に繋がることでしょう。\nセットメッセージ\nID:jR5CumKX は先導します。\nID:jR5CumKX は準備を取り消します。\nID:jR5CumKX は何もしません。\n能力発動メッセージ\nID:jR5CumKX は危険を顧みず、誰よりも先頭に立って先導します。\n
司書	司書（書）【村人陣営】\n本を貸し出して貸出先に役職を知らせる村人役職です。\n貸し出し先として選んだ2人目に1人目の役職を伝えます。1人目に図書対象として選ぶ対象は死者も含めて選べます。\n司書本人はどんな本を貸し出したのかはわかりません。\n貸し出し後は継続か返却かを選べます。再使用するには一度本を返却してもらう必要があります。\n返却前に貸し出し先が死んでしまうと持ち逃げ状態になって何も出来なくなります。\n（仮仕様/変更予定）\nセットメッセージ\nID:B6twjcmR は (｡･（ｴ）･｡) くま の役職の本を wendy ゆたんぽ に貸し出します。\nID:B6twjcmR は図書対象選択を取り消します。\nID:B6twjcmR は貸し出しません。\nセットメッセージ（貸し出し中）\nID:B6twjcmR は本を貸し出し中です。\nID:B6twjcmR は本を返却してもらいます。\n能力発動メッセージ\nID:B6twjcmR は (｡･（ｴ）･｡) くま の役職の本を wendy ゆたんぽ に貸し出しました。\nID:B6twjcmR は (｡･（ｴ）･｡) くま の役職の本を wendy ゆたんぽ に貸し出しました。(ランダム)\n能力発動メッセージ（貸し出し中）\nID:B6twjcmR は wendy ゆたんぽ に本を貸し出しています。\nID:B6twjcmR は wendy ゆたんぽ から本を返却してもらいました。\n貸し出し先表示\nwendy ゆたんぽ は (｡･（ｴ）･｡) くま の役職の本を読んで 騎士 になってみました。\nwendy ゆたんぽ は 騎士 の本を返却して 逃亡者 に戻ります。\n
歌姫	歌姫（歌）【村人陣営】\nあなたは歌声で人を魅了する魅惑の歌姫です。\n2日目以降あなたは村でコンサートを開くことが出来ます。\nコンサートは夜行われるようで、夜あなたにセットして近づいた者は全て歌声を聴くことになるでしょう。\nそしてその歌声を聴いた者はどんな相手も魅了して、夜に行おうとしたこともついつい忘れてしまいます。\nただし人狼達の襲撃は集団での行動です。複数いる内の一人の人狼を魅了させてもその者の決定がなくなるだけで襲撃が止むことはありません。襲撃を止めるには人狼全てに歌声を届かせる必要があります。\n流石に連日コンサートを開くことは大変なので、続けて開演することはできません。必ず１日は開ける必要があります。\nあなたの歌声は時に人狼達の手を止め、時に村人達の手まで止めることになるでしょう。\nセットメッセージ\nID:p5LW3Uhf はコンサート開演します。\nID:p5LW3Uhf はコンサート準備を取り消します。\nID:p5LW3Uhf は今日はオフの日です。\n能力発動メッセージ\nID:p5LW3Uhf はコンサートを開演しました。\nID:p5LW3Uhf は、本日はオフの日です。\n相手側メッセージ\n削除人 ゴミ箱 は 歌を聴いています。\n
撫子	撫子（撫）【村人陣営】\nあなたは心優しい撫子です。\nナデシコのように可憐なあなたは、あるとき死んでしまった不幸な者の存在が目に留まります。\nしかしあなたができることは死した者のために祈り続けることのみ。\nそんなあなたも命奪われ犠牲となったとき、あなたの想いは奇跡を呼び、祈っていた者が蘇ることになるでしょう。\nただしその祈りは襲撃によって命が奪われたときのみ届きます。処刑や他の死因では残念ながら祈りは届くことはないでしょう。\n自らの不幸を他者への幸として送りと届けるあなたの祈りはきっと。\n※この役職が編成に含まれると強制的に墓下公開オフになります。\nセットメッセージ\nID:Hv8UuWRP は 幼女 ようじょ に祈りを捧げます。\nID:Hv8UuWRP は祈り対象選択を取り消します。\nID:Hv8UuWRP は祈りません。\n能力発動メッセージ\nID:Hv8UuWRP は 幼女 ようじょ に祈りを捧げています。\nID:Hv8UuWRP の祈りが 幼女 ようじょ を蘇らせます。\n
ツンデレ	ツンデレ（ツ）【特殊陣営】\nあなたはある想い人のことが気になるのですがついつい反発してしまうツンデレです。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなたは1日目にある想い人について思い巡らせます。\nその運命の想い人は生きている間は遠く離れたがって死にたくなるようです。しかし死んでしまった場合は自分は生きていたいと想います。\n村が終わったとき想い人が生きていたのなら自分が死んでいることが、死んでいたのなら自分が生きていることこそがあなたの勝利となります。\nあなたの想いはあくまで一方通行。悲しいことですが想い人は何も気付いていないでしょう。\nセットメッセージ\nID:T9eB8gCw は 妖精 めりー を恋い慕います。\nID:T9eB8gCw は恋慕対象選択を取り消します。\n能力発動メッセージ\nID:T9eB8gCw は 妖精 めりー に運命を感じました。\nID:T9eB8gCw は 妖精 めりー に運命を感じました。(ランダム)\n
ヤンデレ	ヤンデレ（ヤ）【特殊陣営】\nあなたはある想い人のことをどんな状態でも追いかけようとするヤンデレです。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなた1日目にある想い人について思い巡らせます。\nその運命の想い人は生きている間はもちろん一緒に生きていることが幸福でしょう。しかし死んでしまった場合は自分も一緒に死んでいることこそ幸福と思い込みます。\n村が終わったとき想い人が生きていたのなら自分も生きていることが、死んでいたのなら自分も死んでいることこそがあなたの勝利となります。\nあなたの想いはあくまで一方通行。悲しいことですが想い人は何も気付いていないでしょう。\nセットメッセージ\nID:q2XsU4MZ は 妖精 めりー を恋い慕います。\nID:q2XsU4MZ は恋慕対象選択を取り消します。\n能力発動メッセージ\nID:q2XsU4MZ は 妖精 めりー に運命を感じました。\nID:q2XsU4MZ は 妖精 めりー に運命を感じました。(ランダム)\n
コンピュータ	コンピュータ（電）【特殊陣営】\nアナタハ 人間達ノ親愛ナル友人 コンピュータ デス。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nアナタには生死の概念がなく、人間達から見たら生きていないようにも見えるのでしょう。\n村の開始時の時点で死亡扱いとなっています。蘇生役職から蘇生されることもありません。\nしかし死の概念のないアナタは墓下からでも発言ができ、投票も行えます。（ただし投票でアナタはコミットに含まれません）\nアナタは本来は親愛なる友人である村人達の幸福を願う存在です。しかし、もし反逆的兆候が見られる村であったのなら排除する必要があります。\nその村が親愛なる村か、反逆的な村かは開始時に発覚します。\n親愛なる村であったのなら村人達の勝利を、反逆的な村であったのなら村人達の敗北がアナタの勝利条件となるでしょう。\n能力発動メッセージ\nID:E9wLM5Km は親愛なる友人である村人の幸福を願います。\nID:E9wLM5Km は反逆的兆候が見られるこの村を排除します。\n
クラムボン	クラムボン（泡）【特殊陣営】\nあなたはクラムボン。どんな存在なのかは誰もわかりません。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\n不思議な存在であるあなたを襲撃しても、それはまるで光に向かって襲うような虚しい結果となるでしょう。\nその光景は見る者を笑っているかのように見せたのかもしれません。\nしかし村人達の取り決められた処刑では儚い泡のようにあっさりと死んでしまいます。\nそんなあなたは一度襲われた後に処刑されることで勝利となります。\nクラムボンはわらったよ。クラムボンは死んだよ。私の幻燈はこれでおしまいであります。\n※サブ役職で【陣営変化】していた場合は影響ありません。\n被襲撃時メッセージ\nID:R9aF57cU は かぷかぷわらったよ。\n処刑時メッセージ（条件達成）\nID:R9aF57cU は わらっていたよ。\n処刑時メッセージ（条件未達成）\nID:R9aF57cU は 死んでしまったよ………。\n犠牲時メッセージ\nID:R9aF57cU は 殺されたよ。\n
首謀者	首謀者（首）（仮称）【人狼陣営】\nあなたは主人である人狼達に存在を知らしめる狂人です。\nあなたは開始時に村にいる人狼達全てに自分の存在が明らかにします。あなたからは人狼が誰なのか判別できません。\n加えてオプションで【狂鳴会話】をONにしたときのみ開始時に人狼達全てに狂鳴会話を見えるようにします。発言はできません。\nあなた自身は狂鳴発言ができるようになるのでそれを使って一方的に人狼達に指示を行うことができます。\nあなたは手腕次第では主人である人狼達すらも自分の駒として扱うことができるでしょう。\n（仮仕様）\n開始時メッセージ（人狼側表示）\nこの村に潜む首謀者は ID:L5pEUfgM です。\n
事情通	事情通（事）【人狼陣営】\n村事情に詳しい情報通な狂人です。\n開始時に村にいる占い師が判明します。\n開始時の編成公開メッセージ直後\nこの村の占い師は、人狼猫 アイナス です。\n占い師が一人もいない場合\nこの村の霊能者は、携帯戦士 バラぽい です。\n
狼少年	狼少年（嘘）【人狼陣営】\n毎晩一人を嘘の情報で塗り固めて、その一夜の間だけ占い結果を逆にする狂人です。\nセットメッセージ\nID:Hd7riGEk は nemi ねみ を嘘で塗り固めます。\nID:Hd7riGEk は虚偽対象選択を取り消します。\nID:Hd7riGEk は何もしません。\n能力発動メッセージ\nID:Hd7riGEk は nemi ねみ を嘘で塗り固めました。\nID:Hd7riGEk は nemi ねみ を嘘で塗り固めました。（ランダム）\n
狼少女	狼少女（幼）【人狼陣営】\nあなたは人狼に育てられた狼少女。\n人狼に育てられたからといって人間であるあなたは襲撃にも囁きにも参加できず、人狼の数にも数えられません。\nしかしそんなあなたでも占い/霊能結果は人狼と見なされます。\n我が子のように愛されたあなたが処刑されたとき、人狼達は怒りのままその日の襲撃を二度行うでしょう。\n※この能力による追加襲撃は夜コミットに含まれません。使用してもしなくても他がセット完了した時点でスキップされます。（※先に第一襲撃セットを行うとコミットされてしまいます）\n能力発動メッセージ\n我が子同様の ID:ldKRLm7F が処刑され、人狼達は怒りのまま今夜の襲撃を行います。\n
背信者	背信者（返）【妖魔陣営】\nあなたは村に潜む妖魔に存在を伝える背徳者です。\n村を裏切り妖魔に味方するあなたは開始直後に妖魔達に自分の存在を伝えます。\n妖魔と会話をすることはできませんがお互いに存在を知るというだけで主人である妖魔に大きな助けになるはずです。\n背徳者でもあるあなたは妖魔がいなくなると後を追うことになります。\nただし開始の時点で妖魔がいない場合のみ自分自身が悪魔に魅入られ妖魔と同等の存在になります。\n※【後追い表示】をOFFにすると後追い時のメッセージが表示されなくなります。\n開始時メッセージ\nこの村に潜む妖魔は、画像職人 ガリレイ、ささへい 笹平 です。\n開始時メッセージ（妖魔が一人もいない場合）\n究極の自由を得た ID:6l5Zcl2D の元に悪魔が囁きます。\n開始時メッセージ（妖魔側表示）\nこの村に潜む背信者は ID:6l5Zcl2D です。\n後追い時メッセージ\nID:6l5Zcl2D は惑溺の果てに、自ら死を選びました。\n
殉教者	殉教者（殉）【妖魔陣営】\nあなたは妖魔が呪殺されそうになると身代わりになる背徳者です。\nあなたの主人でもある妖魔が占い師などによって呪殺されそうになるとその身を挺して身代わりになります。\n本来あなたは呪殺されませんが、妖魔に命を与えたのか身代わりの際はきっちり命は頂かれます。\n占い先が変わるわけではなく占いの結果そのものも変わりません。呪殺の結果のみ身代わりになります。\nもし複数の殉教者がいた場合その内の一人がランダムに選ばれ身代わりになるでしょう。\nもちろん背徳者でもあるあなたは妖魔がいなくなると後を追うことになります。\nただし開始の時点で妖魔がいない場合のみ自分自身が悪魔に魅入られ妖魔と同等の存在になります。\n※【後追い表示】をOFFにすると後追い時のメッセージが表示されなくなります。\n開始時メッセージ\nこの村に潜む妖魔は、画像職人 ガリレイ、ささへい 笹平 です。\n開始時メッセージ（妖魔が一人もいない場合）\n究極の自由を得た ID:ioNwtvRG の元に悪魔が囁きます。\n後追い時メッセージ\nID:ioNwtvRG は惑溺の果てに、自ら死を選びました。\n能力発動メッセージ\nID:ioNwtvRG は 画像職人 ガリレイ の身代わりになりました。\n
倒錯者	倒錯者（倒）（仮称）【妖魔陣営】\nあなたは毎晩一人を邪魔をすることを喜びとする背徳者です。\nあなたに邪魔された占い師の占いは失敗します。占いそのものが行われません。\n背徳者でもあるあなたは妖魔がいなくなると後を追うことになります。\nただし開始の時点で妖魔がいない場合のみ自分自身が悪魔に魅入られ妖魔と同等の存在になります。\n※【後追い表示】をOFFにすると後追い時のメッセージが表示されなくなります。\n開始時メッセージ\nこの村に潜む妖魔は、画像職人 ガリレイ、ささへい 笹平 です。\n開始時メッセージ（妖魔が一人もいない場合）\n究極の自由を得た ID:r7HPMLzL の元に悪魔が囁きます。\n後追い時メッセージ\nID:r7HPMLzL は惑溺の果てに、自ら死を選びました。\nセットメッセージ\nID:r7HPMLzL は 公式アカウント Twister の邪魔をします。\nID:r7HPMLzL は邪魔対象選択を取り消します。\n能力発動メッセージ\nID:r7HPMLzL は、公式アカウント Twister の邪魔をしています。\nID:r7HPMLzLノ は、公式アカウント Twister の邪魔をしています。(ランダム)\n
歪曲者	歪曲者（歪）（仮称）【妖魔陣営】\nあなたは毎晩一人を情報を歪ませる背徳者です。\nあなたに歪ませられた者はその夜の間だけ占われても襲撃されても失敗するようになります。\n占いの失敗は邪魔狂人での邪魔と同様の結果です。占い失敗は呪殺も行われません。\n背徳者でもあるあなたは妖魔がいなくなると後を追うことになります。\nただし開始の時点で妖魔がいない場合のみ自分自身が悪魔に魅入られ妖魔と同等の存在になります。\n※【後追い表示】をOFFにすると後追い時のメッセージが表示されなくなります。\n開始時メッセージ\nこの村に潜む妖魔は、画像職人 ガリレイ、ささへい 笹平 です。\n開始時メッセージ（妖魔が一人もいない場合）\n究極の自由を得た ID:uP17uGVL の元に悪魔が囁きます。\n後追い時メッセージ\nID:uP17uGVL は惑溺の果てに、自ら死を選びました。\nセットメッセージ\nID:uP17uGVL は 中国産 nananana の情報を歪曲させます。\nID:uP17uGVL は歪曲対象選択を取り消します。\nID:uP17uGVL は何もしません。\n能力発動メッセージ\nID:uP17uGVL は 中国産 nananana の情報を歪ませました。\nID:uP17uGVL は 中国産 nananana の情報を歪ませました。（ランダム）\n
不死鳥	不死鳥（鳳）【特殊陣営】\nあなたは不死の力を持つと言われる不死鳥です。人としては数えません。\nしかしこの人狼騒動まっただ中の村の中では一度だけしか蘇らないようです。\n蘇るタイミングは死亡した翌朝となります。\nあなたはあくまでも中立なので村を助けるのも無視をするのも自由です。\n村の諍いに巻き込まれずに生き残ることが勝利になります。\n※この役職が編成に含まれると強制的に墓下公開オフになります。\n
婆娑羅	婆娑羅（婆）【特殊陣営】\nあなたは派手な姿格好で傍若無人に暴れ回る婆娑羅。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなたは村で注目を集めることこそ目的とし、多くの者から投票されることで満足するという面倒な奴です。\n事件が全て終わった後、あなたの累計得票数が最終的な生存者数より多かったとき、その村で注目を集めたと満足して勝利となるでしょう。\nただし自分が生きていないと意味がありません。あなたは村人達から投票を貰うと同時に生き残ることも必要となります。\nあなたは派手な立ち振る舞いで注目を浴びることこそが本懐となるでしょう。\n（仮仕様）\n
人魚姫	人魚姫（魚）【特殊陣営】\nあなたは心優しい人魚姫。\nあるときあなたは不幸にも死んでしまった者を助けようとします。\nその際にその助けた者に恋心を抱きますが相手は気付いてはいません。\nそれでもいいのです。その助けた者が幸せとなってくれるだけで十分なのです。\nあなた自身の生死は関わらず、その者の勝利になった時は共に勝利となるでしょう\n※この役職が編成に含まれると強制的に墓下公開オフになります。\nセットメッセージ\nID:hanSEqYj は 幼女 ようじょ を蘇生します。\nID:hanSEqYj は蘇生対象選択を取り消します。\nID:hanSEqYj は蘇生しません。\n能力発動メッセージ\nID:hanSEqYj は 幼女 ようじょ を蘇生させました。\nID:hanSEqYj は 幼女 ようじょ の幸福を願います。\n
天邪鬼	天邪鬼（逆）【特殊陣営】\nあなたは逆なことをしたがる天邪鬼。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなたは1日目にある相手が無性に気に入らなくなって嫌がらせをしたくなります。\n逆なことをしたがるあなたはその相手が不幸な目に会うと喜ぶことでしょう。\n意地悪相手が敗北することが、あなたの勝利となります。\nあなたの存在は、その相手一人だけではなく多くの不幸を呼ぶ存在になるかもしれません。\nセットメッセージ\nID:FHdVzEDu は 妖精 めりー に嫌がらせをします。\nID:FHdVzEDu は悪戯対象選択を取り消します。\n能力発動メッセージ\nID:FHdVzEDu は 妖精 めりー が無性に気に入らないようです。\nID:FHdVzEDu は 妖精 めりー が無性に気に入らないようです。(ランダム)\n
無法者	無法者（無）【特殊陣営】\nあなたは法もルールも気にせず暴れ回る無法者。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなたは何者からかセットアクション先としてセットされると、その相手に反撥することになります。複数同時にセットされたときはそのうちの1人をランダムで選ばれます。\nあなたはその反撥した者が敗北することで勝利になります。\n新たに選ばれる度に変更されます。一度も選ばれなかった場合は勝利できません。\nまたあなたは襲撃では死なず、襲撃でも陣営は変わりますが人狼のランダム襲撃の場合は変更されません。（セットされていないと無効です）\nあなたは村人も人外も気にせず暴れ回って標的に選ばれた時にこそ、本当の目的を発見することになるでしょう。\n能力発動メッセージ\nID:QRTokHZP は sueyosi 末吉 に反撥するよう暴れます。\n
